userid,content
5309274,图文混排:就是将文字与图片混合排列，图片在文字周围、下方、上方等
5309274,"有9周环绕方式：1.""顶端居左，四周型文字环绕""2.""顶端居中，四周型文字环绕""3.""顶端居右，四周型文字环绕""4.""中间居左，四周型文字环绕""5.""中间居中，周型文字环绕""6.""中间居右，四周型文字环绕""7.""底端居左，四周型文字环绕""8.""底端居中，四周型文字环绕""9.""底端居右，四周型文字环绕"""
5309274,格式刷：快速复制格式，用它“刷”格式，可以快速将指定段落或文本的格式延用到其他段落或文本上，让我们免受重复设置之苦！样式：属于已经预设好的内容，直接套用，方便简洁，节约时间
5309274,节：文本的章节，便于不同格式的排版与阅读文档
5309274,分为分页符和分节符
5309274,分栏：一个页面分开多个版面，节约版面，易阅读查看
5309274,项目符号：放在文本或图形前以添加强调效果的点或其他符号
5309274,编号：给顺序号作为一种识别的方法，文本编号易于阅读，查看分析而且非常整齐
5309274,WORD中的以下文档视图：页面视图：此视图为文档默认视图，显示的文档页面与打印时完全相同.
5309274,阅读视图：可自由调节页面显示比例，列宽和布局，导航搜索，更改页面颜色，不允许对文档编
5309274,WEB版式视图：类似网页，不显示页码和章节号信息，超链接显示为带下划线文
5309274,大纲视图：显示文档的大纲，可创建大纲并检查WORD文档结构，进行文本“升级”
5309274,草稿视图：不显示页眉，页脚等信
5309274,批注和修订的主要作用：批注对部分文字或操作（删除、增加文字等）进行注解、诠释；修订是指修改格式、删除或增加内容
5309274,修订也是一种操作，所以修订的过程在修订完成后也将以批注的形式在文段附近展示
5309274,段落格式的主要设置内容：1.段落缩进
5309274,2.段落对齐
5309274,3.段落间距和行距
5309274,4.首字下沉
5309274,5.分栏
5309274,6.项目符号和段落编号
5309274,7.边框和底纹
5309274,字符格式的主要设置内容：字体，字号，字型的设置(加粗、下划线、倾斜)，颜色、字符间距、缩放比例、文字效果、底纹、边框等
5309274,记事本支持文本格式，文件比较小，不受格式的限制，都能打开并且编辑写字板是windows自带的工具，可以进行文字处理和多媒体信息的编辑，支持rtf格式与txt格式，功能强大，支持图文混排Word是MicrosoftOffice中的一个组件，正版价格昂贵，但是功能十分强大，多用于对文字信息进行加工处理，支持多种格式，也可以进行相应的转换，文件格式多为.doc
5309274,答：程序设计是数据结构的基础和实现方法
5309274,数据结构完全可以只讲数据的存储方法和算法的逻辑逻辑过程，可以不涉及具体实现过程，在实现一种数据的存储和一个算法的求解过程时，你可以选择应用不同的程序设计语言来达到目的，同一个算法，既可以使用VB实现，也可以选择C、C++、JAVA、或者C#来实现，而在选定某一工具来实现算法时，程序设计的具体指令和方法是由所选择的程序设计语言的语法决定
5309274,顺序结构——顺序语句由语句序列组成，程序执行时，按照语句的顺序，从上而下，一条一条地顺序执行
5309274,选择结构——分支语句根据一定的条件决定执行哪一部分的语句序列
5309274,又分为单分支选择、双分支选择和多分支选择
5309274,循环结构——循环语句使同一个语句组根据一定的条件执行若干次
5309274,又分为直到型循环和当型循环
5309274,高级语言是从人类的逻辑思维角度出发的计算机语言，抽象程度大大提高，需要经过编译成特定机器上的目标代码才能执行，一条高级语言的语句往往需要若干条机器指令来完成
5309274,高级语言独立于机器的特性是靠编译器为不同机器生成不同的目标代码(或机器指令)来实现的
5309274,那具体的说，要将高级语言编译到什么程度呢，这又跟编译的技术有关了，既可以编译成直接可执行的目标代码，也可以编译成一种中间表示，然后拿到不同的机器和系统上去执行，这种情况通常又需要支撑环境，比如解释器或虚拟机的支持，Java程序编译成bytecode，再由不同平台上的虚拟机执行就是很好的例子
5309274,所以，说高级语言不依赖于机器，是指在不同的机器或平台上高级语言的程序本身不变，而通过编译器编译得到的目标代码去适应不同的机器
5309274,从这个意义上来说，通过交叉汇编，一些汇编程序也可以获得不同机器之间的可移植性，但这种途径获得的移植性远远不如高级语言来的方便和实用性大
5309274,word///文档编辑excel///数据统计，表格等ppt///制作课件
5309274,Windows的主要附件工具及其功能：1、系统工具：进行磁盘清理和碎片整理
5309274,2、录音机：记录录制声音
5309274,3、计算器：科学计算机功能
5309274,4、记事本：编辑文本文件
5309274,5、画板：用来画图及存储屏幕打印图片
5309274,Windows主要鼠标动作和作用：1、左键单击、双击打开或关闭或最小化目标文件或文件夹和网页
5309274,2、右键单击激活属性等其它快捷功能
5309274,3、滚轮拉动滚动条
5309274,一般窗口的组成有：（1）标题栏（2）菜单栏（3）工具栏（4）工作区域（5）状态栏（6）滚动条（7）窗口缩放按纽
5309274,DOS操作系统是最早的操作系统，特点是命令提示界面进行运行管理，在操作系统中占有很重要的地位
5309274,"Windows操作系统是目前微型计算机最常用的操作系统，特点是（1）多任务处理（2）图形用户界面（3）有效的内存管理（4）支持多种文件系统格式（FAT32,TFS)（5）支持多媒体应用（6）支持网络应用"
5309274,Windows主要版本：Windows95和Windows98?、WindowsNT（网络操作系统）、Windows2000((多种版本）、WindowsXP((适合于家庭、商业）、WindowsVista（2006年11月）?、Windows7、windows8
5657334,由于音频信号是一种连续变化的模拟信号，而计算机只能处理和记录二进制的数字信号，因此，由自然音源而得的音频信号必须经过一定的变化和处理，变成二进制数据后才能送到计算机进行再编辑和存贮
5657334,PCM(PulseCodeModulation)脉冲编码调制是一种模数转换的最基本编码方法
5657334,它把模拟信号转换成数字信号的过程称为模/数转换，它主要包括:采样:在时间轴上对信号数字化;量化:在幅度轴上对信号数字化;编码:按一定格式记录采样和量化后的数字数据
5657334,编码的过程首先用一组脉冲采样时钟信号与输入的模拟音频信号相乘，相乘的结果即输入信号在时间轴上的数字化
5657334,然后对采样以后的信号幅值进行量化
5657334,最简单的量化方法是均衡量化，这个量化的过程由量化器来完成
5657334,对经量化器A/D变换后的信号再进行编码，即把量化的信号电平转换成二进制码组，就得到了离散的二进制输出数据序列x(n)，n表示量化的时间序列，x(n)的值就是n时刻量化后的幅值，以二进制的形式表示和记录
5657334,采样/量化/编码/解码/存储
5657334,图像压缩可以是有损数据压缩也可以是无损数据压缩
5657334,对于如绘制的技术图、图表或者漫画优先使用无损压缩，这是因为有损压缩方法，尤其是在低的位速条件下将会带来压缩失真
5657334,如医疗图像或者用于存档的扫描图像等这些有价值的内容的压缩也尽量选择无损压缩方法
5657334,有损方法非常适合于自然的图像，例如一些应用中图像的微小损失是可以接受的(有时是无法感知的)，这样就可以大幅度地减小位速
5657334,矢量图的清晰度与分辨率的大小无关，对矢量图进行缩放时，图形对象仍保持原有的清晰度和光滑度，不会发生任何偏差
5657334,位图：也叫做点阵图，删格图象，像素图，位图图像是由像素构成的，像素的多少将决定位图图像的显示质量和文件大小，位图图像的分辨率越高，其显示越清晰，文件所占的空间也就越大
5657334,键盘、鼠标、显示器、声卡、显卡、显示器、扬声器、硬盘摄像头扫描仪数码相机数码摄像机刻录机触摸屏打印机
5657334,多媒体计算机系统由多媒体计算机硬件和多媒体计算机软件两部分组成主要硬件：主机、软盘驱动器、硬盘驱动器、显示器、网卡之外，还要有音频信息处理硬件、视频信息处理硬件及光盘驱动器等部分
5657334,软件：多媒体计算机的操作系统必须在原基础上扩充多媒体资源管理与信息处理的功能
5657334,多媒体编辑工具包括字处理软件、绘图软件、图像处理软件、动画制作软件、声音编辑软件以及视频编辑软件
5657334,(1)文本:由语言文字和符号字符组成的数据文件
5657334,可以表达文字信息，说明的更加清楚
5657334,(2)图像:通过描述画面中各个像素的亮度和颜色等组成的数据文件
5657334,也叫点位图或位图图像
5657334,表达实际事物
5657334,(3)图形:矢量图形的简称
5657334,即生成一幅图形由数学方法组成的数据文件
5657334,一般可将图形看作是图像的抽象
5657334,(4)动画:将静态的图像、图形及连环图画等按一定时间顺序显示而形成连续的动态画面
5657334,人为创造的表现形式
5657334,(5)音频:声音信号，即相应于人类听觉可感知范围内的频率
5657334,(6)视频:可视信号，即计算机屏幕上显示出来的动态信息，如动态图形、动态图像、动画等
5657334,而多媒体技术，是指采用计算机技术，将各种媒体以数字化的方式集成在一起，从而使计算机具有了能同时获取、处理、编辑、存储和展示多体信息的能力
5657334,Access的查询类型：1、选择查询：在查询设计器中，给出查询条件2、参数查询：是一种动态查询，这种查询会在一个查询窗口中输入查询条件，点确定，直接给出查询结果
5657334,这种查询完全由用户控制
5657334,参数查询一般创建在选择查询基础上，在运行查询时会出现一个或多个对话框，要求输入查询条件
5657334,分为单参数和多参数，在条件行写[参数内容]3、操作查询：用于创建新表或者对现有表中的数据进行修改和数据维护，能批量的对数据进行导出、删除操作
5657334,分为：?更新查询?追加查询?删除查询?生成表查询，这设计视图中进行相应查询操作即可，最后返回原数据表查看结果
5657334,4、交叉表查询：通常以一个字段作为表的行标题，以另一个字段的取值作为列标题，在行和列的交叉点单元格处获得数据的汇总信息，以达到数据统计的目的
5657334,方便分析和使用
5657334,可采取交叉别查询向导和设计视图完成
5657334,Access的主要设计过程：确定创建数据库的目的、确定数据库中需要的表、确定该表中需要的字段、确定主关键字和确定表之间的关系等步骤
5657334,设置字段的输入掩码：限制用户输入数据的格式，对数据输入做出控制以保证输入正确的数据
5657334,可使用掩码向导，也可自定义输入掩码
5657334,设置有效性规则和有效性文本：输入数据时有时需要限定输入数据的内容
5657334,默认值：添加新记录时自动向此字段分配指定值
5657334,Access基本数据类型包括：文本、备注、数字、日期和时间、货币、是否、计算字段、超链接、附件、OLE对象和查阅等类型
5657334,每种类型有着各自的作用
5657334,1、文本型：用来存放字符串数据，存放最大长度为255个字符
5657334,设置字段大小属性可设置能输入的最大字符个数
5657334,包含文本或数字文本，其中文本型数字不能进行计算
5657334,2、数字型：数学计算的数值数据，用来存储由整数、实数等可以进行计算的数据
5657334,可以分为整型、长整型、单精度型、双精度型等
5657334,3、备注型：包含长度在64000个字符内的文本字符串，应用于长文本
5657334,4、日期和时间：表示从50年到9999年之间的任意日期和时间，用于存放日期和时间数据
5657334,5、货币型：小数点左达到15位，小数点右达到44位，货币计算
5657334,6、是否型：取“是”或“否”之一的逻辑值，只含两值之一的数据
5657334,7、计算字段：用于计算的结果
5657334,计算时必须引用同一张表中的其他字段
5657334,8、附件型：任何受支持的文件类型
5657334,它可以将图像、电子表格文件、文档、图表等各种文件附加到数据库记录中
5657334,9、OLE对象：用于存放图片等二进制信息
5657334,10、自动编号型：追加记录时能自动填充的一系列数字一般用于主关键字
5657334,11、超级链接型：链接到其它文档、URL或文档内某个位置邮箱、网址和文档
5657334,建表方法：1、使用设计器创建表2、使用数据表视图创建表3、通过数据导入创建表建表要素：字段名称、数据类型、字段大小三种视图模式：列表视图、设计视图、数据表视图
5657334,数据库逻辑模型的作用：是着重用逻辑的过程或主要的业务来描述对象系统，描述系统要“做什么”，或者说具有哪些功能
5657334,"根据分析系统的实际需求决策构建数据库逻辑关系模型,定义数据库物体结构及其关系"
5657334,逻辑建模是数据仓库实施中的重要一环，它能直接反映出业务部门的需求，同时对系统的物理实施有着重要的指导作用，它的作用在于可以通过实体和关系勾勒出企业的数据蓝图
5657334,数据库逻辑模型的主要构成：层状模型、网状模型、关系模型三种模型
5657334,数据库概念模型的作用：1、收集信息2、标识对象3、建立对象间的关系4、标识对象信息模型
5657334,1、数据共享性2、数据冗余度小3、数据一致性
5657334,4、具有数据完整性措施
5657334,5、可以采用交互式或程序方式操作数据库系统的构成：DBS（数据库系统）=OS（操作系统）+DB（数据）+DBMS（数据库管理喜用）+DBA（数据库管理员）
5657334,1.人工管理阶段：特点：§数据在计算机内部不保留§无数据管理软件，数据的管理由应用程序完成§数据是面向应用的，一组数据对应一个应用程序，数据冗余大而且不共享§数据不具独立性，完全依赖于应用程序§数据无结构§数据控制能力：应用程序自己控制2.文件管理阶段：特点：特点：数据可长期保存在外存上
5657334,n数据与程序有了一定的独立性，但独立性差，数据的逻辑结构改变必须修改应用程序
5657334,n数据访问按文件名，存取以记录为单位，共享性差、冗余度大n记录内有结构，整体无结构n数据控制能力：应用程序自己控制3.数据库管理阶段：特点：数据结构化v数据的共享性高，冗余度低，易扩充v数据独立性高v数据由DBMS统一管理和控制
5657334,带有动画效果的幻灯片对象可以让你的演示文稿更加生动活泼，还可以控制信息演示流程并重点突出最关键的数据
5657334,动画效果通常有两种实现办法：按照一定的顺序依次显示对象或者使用运动画面
5657334,你可以对整个幻灯片、某个画面或者某个幻灯片对象（包括文本框、图表、艺术字和图画等）应用动画效果
5657334,不过我们设计动画时应该记住一条原则，那就是动画效果不能用得太多，而应该让它起到画龙点睛的作用；在使用动画的时候，要遵循动画的醒目、自然、适当、简化及创意原则
5657334,太多的闪烁和运动画面会让听众注意力分散甚至感到烦躁
5657334,1：创建一个演示文稿，选择设计模板
5657334,2：为幻灯片选择并应用设计模板
5657334,3：插入一个新幻灯片，上网搜索关于家乡的文字介绍
5657334,4：在网上搜索关于家乡的图片，包括风景、花卉、特产等
5657334,并插入到新幻灯片上
5657334,5：为幻灯片上的对象设置动画效果
5657334,6：设置不同幻灯片之间的切换效果
5657334,次要坐标轴可以更精确的定位图标的X，Y轴，可以更清晰的分析数据
5657334,更加准确
5657334,选中图表，在上方出现图表工具，选择布局选项卡，在坐标轴组中，选择坐标轴，相应的横纵坐标轴中，选其他主要横坐标轴选项或其他主要纵坐标轴选项，选取自动即可
5657334,?（问号）表示任何单个字符例如，sm?th查找“smith”和“smyth”*（星号）表示任何字符数例如，*east查找“Northeast”和“Southeast”~（波形符）表示后跟?、*或~问号、星号或波形符例如，“fy91~?”将会查找“fy91?
5657334,主要可以采用鼠标操作或键盘操作，键盘操作一般要采用组合键
5657334,具体操作如下：选定一个单词：在要选定的单词中双击鼠标选定一个句子：按住Ctrl，单击句中任意位置选定一行：在该行的文本选择区单击鼠标或Shift+End选定连续多行：在文本选择区单击第一行并拖到最后一行选定一个段落：双击该段对应的文本选择区或在段落中任意处三击选定任意连续文本：使用鼠标从文本的第一个字符拖动到最后一个字符选定整个文档：在文本选择区的任意位置三击鼠标或Ctrl+A选定矩形文本区：按住Alt，使用鼠标从选定区域的左上角拖动到右下角
5657334,图文混排的主要方式：包括“顶端居左，四周型文字环绕”、“顶端居中，四周型文字环绕”、“中间居左，四周型文字环绕”、“中间居中，周型文字环绕”、“中间居右，四周型文字环绕”、“底端居左，四周型文字环绕”、“底端居中，四周型文字环绕”、“底端居右，四周型文字环绕”九种方式
5657334,格式刷：快速复制格式，用它“刷”格式，可以快速将指定段落或文本的格式延用到其他段落或文本上，让我们免受重复设置之苦！样式：属于已经预设好的内容，直接套用，方便简洁，节约时间
5657334,节：文本的章节，便于不同格式的排版与阅读文档
5657334,分为分页符和分节符
5657334,分栏：一个页面分开多个版面，节约版面，易阅读查看
5657334,项目符号：放在文本或图形前以添加强调效果的点或其他符号
5657334,编号：给顺序号作为一种识别的方法，文本编号易于阅读，查看分析而且非常整齐
5657334,页面视图：显示的文档页面与打印时完全相同.阅读视图：可自由调节页面显示比例，列宽和布局WEB版式视图：类似网页大纲视图：显示文档的大纲草稿视图：不显示页眉，页脚等信息
5657334,批注和修订的主要作用：批注对部分文字或操作（删除、增加文字等）进行注解、诠释；修订是指修改格式、删除或增加内容
5657334,修订也是一种操作，所以修订的过程在修订完成后也将以批注的形式在文段附近展示
5657334,对齐，缩进
5657334,字符格式的主要设置内容：字体，字号，字型的设置(加粗、下划线、倾斜)，颜色、字符间距、缩放比例、文字效果、底纹、边框等
5657334,Word是商用办公套件MicrosoftOffice中的一个组件，具有强大的文字编辑能力
5657334,而记事本/写字板只能算作是word的一小部分功能
5657334,记事本只支持文本格式，任何一个版本的操作系统中都可以打开、编辑
5657334,写字板是Windows自带的一个工具
5657334,Word是MicrosoftOffice的一个部分，编辑功能强大，支持文字、图片、表格等的混合编辑
5657334,低版本的Word打不开高版本的Word
5657334,1、顺序结构：语句由语句序列组成，程序执行时，按照语句的顺序，从上而下，一条一条地顺序执行
5657334,2、选择结构：分支语句根据一定的条件决定执行哪一部分的语句序列（分为单分支选择、双分支选择和多分支选择）
5657334,3、循环结构：循环语句使同一个语句组根据一定的条件执行若干次（分为直到型循环和当型循环）
5657334,高级语言：不能直接操作计算机底层操作系统，编写格式不受计算机限制
5657334,与人类自然语言比较接近
5657334,有C、C++、C#、vb、dephi、java等语言
5657334,"c/c++主要是底层的开发，比如操作系统或大型游戏，执行效率高；HTML（HypertextMarkupLanguage）/是用于描述网页文档的超文本标记语言；java，目前用于大型企业的网页开发系统或手机平台游戏上，开发效率高；VBScript/是MicrosoftVisualBasicScriptingEdition的简称,是HTML文件中使用的一种VB脚本语言"
5657334,Excel(xls):电子表格统计和制作软件flash（flc）:动画制作和编辑软件Glodwave(wav):声音编辑软件微信和QQ：交流软件office:办公自动化软件
5657334,附件主要包括如下工具：1、系统工具：磁盘清理和碎片整理
5657334,2、录音机：录制声音
5657334,3、计算器：科学计算功能
5657334,4、记事本：编辑文本
5657334,5、画图：用来画图及存储屏幕打印图片
5657334,Windows主要鼠标动作和作用：1、左键单击、双击打开或关闭或最小化目标文件或文件夹和网页
5657334,2、右键单击激活属性等其它快捷功能
5657334,3、滚轮拉动滚动条
5657334,windows开启后的整个屏幕就叫做桌面它是由快捷图标、任务区、知识区、快速启动任务栏等构成的窗口是有标题栏、菜单栏、工具栏、编辑区域，状态栏，滚动条、窗口缩放按钮组成
5657334,DOS操作系统及特点：最早的操作系统，特点是命令提示界面进行运行管理，在操作系统中占有很重要的地位
5657334,"（单用户、单任务、命令行界面）UNIX操作系统及特点：（1）良好的可移植性（2）多用户、多任务（3）内核短小精悍（4）采用树形结构的文件系统（5）把设备如同文件一样对待（6）安全机制完善（7）提供了丰富的网络功能（8）有图形用户界面和命令行操作界面Windows操作系统及特点：（1）多任务处理（2）图形用户界面（3）有效的内存管理（4）支持多种文件系统格式（FAT32,NTFS)（5）支持多媒体应用（6）支持网络应用Linux操作系统及特点：Linux是源代码公开，可以免费获得的自由软件"
5657334,多用户、多任务的操作系统
5657334,UNIX系统提供了命令行方式的用户界面，Linux沿用了这个传统界面形式
6310005,怎么在切换幻灯片的同时，也可以同时播放背景音乐呢？？谢谢
5481417,1.设置字段的输入掩码：用来限制用户输入数据的格式，并可对数据输入做更多的控制以保证输入正确的数据
5481417,可使用掩码向导，也可自定义输入掩码
5481417,2.设置有效性规则和有效性文本：输入数据时有时需要限定输入数据的内容，如:性别只允许输入“男”或“女”，成绩的值在0—100之间等，这些通过设置有效性规则和有效性文本实现
5481417,3.默认值：添加新记录时自动向此字段分配指定值
5481417,Access的主要数据类型及其使用：1.文本型：用来存放字符串数据，最大长度为255个字符
5481417,文本型数字不能进行计算
5481417,2.备注型：存放字符长度超过255个字符，最多存储64000个字符
5481417,不受文本长度限制
5481417,3.数字型：用来存储由整数、实数等可以进行计算的数据
5481417,4.日期/时间型：用于存放日期、时间、或日期时间的组合
5481417,5.货币型：用于存放具有双精度属性(小数位数15位)的货币数据
5481417,6.自动编号型：自动编号型字段用于存放系统为记录绑定的顺序号
5481417,7.是/否型：用于存放逻辑数据，表示“是/否”或“真/假”
5481417,8.OLE对象：用来链接或嵌入OLE对象
5481417,1次只能添加1个
5481417,9.超级链接型：超链接型字段存放超链接地址
5481417,10.查阅向导型：通过一个列表进行选择内容而不是输入
5481417,11.附件型：声音、视频和照片文件
5481417,建表方法主要有：1、使用设计器创建表2、使用数据表视图创建表3、通过数据导入创建表建表要素主要有：字段名称、数据类型、字段大小三种视图模式如下：列表视图、设计视图、数据表视图
5481417,作用：是着重用逻辑的过程或主要的业务来描述对象系统，描述系统要“做什么”，或者说具有哪些功能
5481417,"根据分析系统的实际需求决策构建数据库逻辑关系模型,定义数据库物体结构及其关系"
5481417,它关联着数据仓库的逻辑模型和物理模型两方
5481417,构成：数据结构数据操作约束条件
5481417,数据库概念模型的作用：1、收集信息2、标识对象3、建立对象间的关系4、标识对象信息模型
5481417,数据库的特点：1、数据共享性2、数据冗余度小3、数据一致性
5481417,4、具有数据完整性措施
5481417,5、可以采用交互式或程序方式操作数据库系统的构成：DBS（数据库系统）=OS（操作系统）+DB（数据）+DBMS（数据库管理喜用）+DBA（数据库管理员）
5481417,1.人工管理阶段：特点：§数据在计算机内部不保留§无数据管理软件，数据的管理由应用程序完成§数据是面向应用的，一组数据对应一个应用程序，数据冗余大而且不共享§数据不具独立性，完全依赖于应用程序§数据无结构§数据控制能力：应用程序自己控制2.文件管理阶段：特点：数据可长期保存在外存上
5481417,n数据与程序有了一定的独立性，但独立性差，数据的逻辑结构改变必须修改应用程序
5481417,n数据访问按文件名，存取以记录为单位，享性差、冗余度大n记录内有结构，整体无结构n数据控制能力：应用程序自己控制3.数据库管理阶段：特点：数据结构化v数据的共享性高，冗余度低，易扩充v数据独立性高v数据由DBMS统一管理和控制
5481417,带有动画效果的幻灯片对象可以让你的演示文稿更加生动活泼，还可以控制信息演示流程并重点突出最关键的数据
5481417,动画效果通常有两种实现办法：按照一定的顺序依次显示对象或者使用运动画面
5481417,你可以对整个幻灯片、某个画面或者某个幻灯片对象（包括文本框、图表、艺术字和图画等）应用动画效果
5481417,不过我们设计动画时应该记住一条原则，那就是动画效果不能用得太多，而应该让它起到画龙点睛的作用；在使用动画的时候，要遵循动画的醒目、自然、适当、简化及创意原则
5481417,太多的闪烁和运动画面会让听众注意力分散甚至感到烦躁
5481417,1：新建一个演示文稿，选择设计模板
5481417,2：选择一个合适的应用设计模板
5481417,3：插入一个新幻灯片，输入关于家乡的文字介绍
5481417,4：在新幻灯片上插入关于家乡的图片，包括风景、花卉、特产等
5481417,5：为幻灯片上的对象设置动画效果
5481417,6：设置不同幻灯片之间的切换效果
5481417,次要坐标轴可以更精确的定位图标的X，Y轴，可以更清晰的分析数据
5481417,选中图表，在上方出现图表工具，选择布局选项卡，在坐标轴组中，选择坐标轴，相应的横纵坐标轴中，选其他主要横坐标轴选项或其他主要纵坐标轴选项，选取自动即可.
5481417,输入“？”代表单字符，输入“*”代表任意字符.
5481417,鼠标操作选定一个单词：在要选定的单词中双击鼠标选定一个句子：按住Ctrl，单击句中任意位置选定一行：在该行的文本选择区单击鼠标或Shift+End选定连续多行：在文本选择区单击第一行并拖到最后一行选定一个段落：双击该段对应的文本选择区或在段落中任意处三击选定任意连续文本：使用鼠标从文本的第一个字符拖动到最后一个字符选定整个文档：在文本选择区的任意位置三击鼠标或Ctrl+A选定矩形文本区：按住Alt，使用鼠标从选定区域的左上角拖动到右下角快捷键操作：Ctrl+C——复制、Ctrl+V——粘贴、Ctrl+Z——撤销、Ctrl+X——剪切、Ctrl+Y——恢复
5481417,图文混排:就是将文字与图片混合排列，图片在文字周围、下方、上方等
5481417,"1.""顶端居左，四周型文字环绕""2.""顶端居中，四周型文字环绕""3.""顶端居右，四周型文字环绕""4.""中间居左，四周型文字环绕""5.""中间居中，周型文字环绕""6.""中间居右，四周型文字环绕""7.""底端居左，四周型文字环绕""8.""底端居中，四周型文字环绕""9.""底端居右，四周型文字环绕"""
5481417,格式刷：格式刷位于“格式”工具栏上，就是一把“刷子”
5481417,用它“刷”格式，可以快速将指定段落或文本的格式延用到其他段落或文本上，让我们免受重复设置之苦！样式：是指用有意义的名称保存的字符格式和段落格式的集合，这样在编排重复格式时，先创建一个该格式的样式，然后在需要的地方套用这种样式，就无须一次次地对它们进行重复的格式化操作了
5481417,节：文章的章节，如果要单独更改例如行编号、列数或页眉和页脚等属性，请创建一个新的节，可在其中设置某些页面格式选项
5481417,分栏：对文章进行版面设计时使用，一个页面分开多个版面，节约版面，易阅读查看
5481417,项目符号：放在文本或图形前以添加强调效果的点或其他符号
5481417,编号：用顺序号作为一种识别的方法，文本编号易于阅读，查看分析而且非常整齐
5481417,WORD中的以下文档视图：页面视图：此视图为文档默认视图，显示的文档页面与打印时完全相同.
5481417,阅读视图：可自由调节页面显示比例，列宽和布局，导航搜索，更改页面颜色，不允许对文档编
5481417,WEB版式视图：类似网页，不显示页码和章节号信息，超链接显示为带下划线文
5481417,大纲视图：显示文档的大纲，可创建大纲并检查WORD文档结构，进行文本“升级”
5481417,草稿视图：不显示页眉，页脚等
5481417,批注和修订的主要作用：批注：对部分文字操作，批注插入到文档的页边距处出现的批注框中
5481417,便于阅读文本，分析文本，当审阅修订和批注时，可以接受或拒绝每一项更改
5481417,修订：也是一种操作，所以修订的过程在修订完成后也将以批注的形式在文段附近展示
5481417,段落缩进、段落对齐、段落间距和行距、首字下沉、项目符号和段落编号、边框和底纹等
5481417,字体类型的设置、字体大小的设置、字体样式的设置以及颜色、背景色、边框和底纹、间距、段落、首字下浮、缩放比例、下划线、加粗等
5481417,写字板是Windows自带的一个工具，只带有一些基本的文字处理功能，支持rtf格式，是word的雏形，容量较记事本大
5481417,记事本只能输入文字，不能插入图片，文件格式默认为txt
5481417,但是可以保存多种格式，记事本用于纯文本文档的编辑，功能没有写字板强大，适于编写一些篇幅短小的文件，由于它使用方便、快捷，应用也是比较多的
5481417,Word是MicrosoftOffice中的一个组件，功能十分强大，多用于对文字信息进行加工处理，可以进行图文混排、表格处理，支持多种格式，也可以进行相应的转换，文件格式多为.doc
5481417,程序=数据结构+算法+程序设计方法+语言工具和环境，数据结构+算法是程序组成的基本要素
5481417,数据描述——数据结构，在程序中要指定数据类型和数据组织形式；操作描述——算法，即操作过程，操作的对象是数据，操作就是对数据按照需要的目标数据进行加工和处理
5481417,数据结构和算法是相互依托和联系的，数据结构为算法提供逻辑运行路线和框架，算法则是按照数据结构对目的的实现选择合适的操作方法和运算过程
5481417,三种结构：1、顺序结构：语句由语句序列组成，程序执行时，按照语句的顺序，从上而下，一条一条地顺序执行；2、选择结构：分支语句根据一定的条件决定执行哪一部分的语句序列；3、循环结构：循环语句使同一个语句组根据一定的条件执行若干次
5481417,高级语言：不能直接操作计算机底层操作系统，编写格式不受计算机限制
5481417,与人类自然语言比较接近
5481417,有C、C++、C#、vb、dephi、java等语言
5481417,"c/c++主要是底层的开发，比如操作系统或大型游戏，执行效率高；HTML（HypertextMarkupLanguage）/是用于描述网页文档的超文本标记语言；java，目前用于大型企业的网页开发系统或手机平台游戏上，开发效率高；VBScript/是MicrosoftVisualBasicScriptingEdition的简称,是HTML文件中使用的一种VB脚本语言"
5481417,Excel（xls）：电子表格统计和制作软件flash（flc）：动画制作和编辑软件Word（doc）：文字编辑和处理软件网页浏览器：InternetExplorer（简称IE）上网时进行网页浏览AutoCAD:绘图软件，是用于二维及三维设计、绘图的系统工具
5481417,会声会影（avi）：视频编辑软件
5481417,Windows的主要附件工具及其功能：录音机：记录录制声音
5481417,计算器：科学计算机功能
5481417,记事本：编辑文本文件
5481417,画板：用来画图及存储屏幕打印图片
5481417,系统工具：进行磁盘清理和碎片整理
5481417,Windows主要鼠标动作和作用：1、指向：将鼠标指针移动到屏幕的某个特定的位置或对象上，为下一个操作作准备
5481417,2、单击：左键单击，常用于选定鼠标指针指向的某个对象或命令，右键单击调用快捷菜单
5481417,3、双击：快速连续的按两下鼠标左键，常用于启动某个选定的应用程序，或打开鼠标指针指向的文件
5481417,4、拖动：按住鼠标左键不放，同时移动鼠标，将鼠标指向另一个位置，常用于对选定对象从一个地方移动或复制到另一个地方
5481417,鼠标的其他操作：中间的滚轮可以上下翻看屏幕
5481417,桌面主要构成：快捷图标、回收站、任务栏（快速启动栏、工具栏）、快捷菜单等
5481417,窗体主要构成：标题栏、菜单栏、工具栏、工作区、状态栏、滚动条等
5481417,DOS操作系统及特点：操作系统最早，特点是命令提示界面进行运行管理，在操作系统中占有很重要的地位
5481417,"（单用户、单任务、命令行界面）UNIX操作系统及特点：（1）良好的可移植性（2）多用户、多任务（3）内核短小精悍（4）采用树形结构的文件系统（5）把设备如同文件一样对待（6）安全机制完善（7）提供了丰富的网络功能（8）有图形用户界面和命令行操作界面Windows操作系统及特点：（1）多任务处理（2）图形用户界面（3）有效的内存管理（4）支持多种文件系统格式（FAT32,NTFS)（5）支持多媒体应用（6）支持网络应用Linux操作系统及特点：Linux是源代码公开，可以免费获得的自由软件；多用户、多任务的操作系统"
